ingredients_string,name,url
"2 ounces dried wild mushrooms (such as porcini or shiitake) 1 cup hot water 6 slices bacon 8 bone-in chicken thighs 1/4 cup quick-mixing flour (such as Wondra(R)), or as needed salt and ground black pepper to taste 1 bunch carrots, cut into matchstick-size pieces 2 cups fresh mushrooms 1/2 pound shallots, chopped 2 cloves garlic, chopped 1 (750 milliliter) bottle Burgundy red wine, divided 1 cup chicken broth 2 teaspoons herbes de Provence, tied into a cheesecloth bag 5 sprigs fresh thyme 3 bay leaves",Coq Au Vin Chicken With Wine,https://www.allrecipes.com/recipe/244776/coq-au-vin-chicken-with-wine/
"2 tablespoons melted butter 2 tablespoons white sugar, or as needed Souffles: 2 large eggs 1 tablespoon white sugar 1 tablespoon all-purpose flour 1/4 teaspoon salt 1/2 teaspoon vanilla extract 1 teaspoon lemon zest 2 ounces cream cheese, softened 1/3 cup shredded Cheddar cheese",Easy Cheese Souffles,https://www.allrecipes.com/recipe/263829/easy-cheese-souffles/
"1 large eggplant, cut into 1/2-inch cubes 2 zucchinis, cut into 1/2-inch slices 2 heirloom tomatoes, cut in wedges 1 white onion, cut into 1/2-inch-thick rounds 1 red bell pepper, cut into 1/2-inch strips 4 cloves garlic 2 tablespoons olive oil 2 tablespoons chopped fresh rosemary 1 teaspoon salt 1/2 teaspoon ground black pepper",Sheet Pan Ratatouille,https://www.allrecipes.com/recipe/261607/sheet-pan-ratatouille/
"1 tablespoon olive oil, or to taste 1/2 cup finely chopped ham 2 tablespoons grated Gruyere cheese, divided 1/2 cup heavy whipping cream salt and ground black pepper to taste 2 eggs",Oeufs Cocotte Baked Eggs,https://www.allrecipes.com/recipe/262798/oeufs-cocotte-baked-eggs/
"1 pound bacon strips, diced 3 medium onions, chopped 3 cloves garlic 1 pound chicken livers, trimmed and chopped 1 pound veal, trimmed and cubed 1 cup heavy cream 1/2 cup milk 3/4 cup butter",Pate Recipe,https://www.allrecipes.com/recipe/71237/pate-recipe/
"1 (8 ounce) package linguine pasta 2 tablespoons butter 1 (10 ounce) can artichoke hearts, drained and sliced 1 (4 ounce) can sliced mushrooms, drained 1 (7 ounce) can escargot, drained 3 cloves garlic, chopped 1 teaspoon dried sage 1 pinch dried oregano",Artichoke And Escargot Over Linguini,https://www.allrecipes.com/recipe/81147/artichoke-and-escargot-over-linguini/
"20 baby squid (tubes and tentacles), cleaned 3 cups milk 2 tablespoons extra-virgin olive oil 8 cloves garlic, minced 2 small onions, chopped 2 large carrots, chopped 2 tomatoes, chopped 1 small fennel bulb, diced 1/2 cup tomato paste 1 cup dry white wine 3 cups chicken stock 1/2 bunch fresh parsley 1/2 bunch fresh tarragon 1/2 bunch fresh thyme 2 bay leaves 1 teaspoon black peppercorns 1 tablespoon loosely packed saffron threads 2 tablespoons extra-virgin olive oil 6 cloves garlic, minced 1/2 cup oil-packed sun-dried tomatoes, drained and cut into strips 6 baby fennel bulbs, halved 1/2 bunch fresh thyme, chopped 10 fresh oysters in shells, well scrubbed 20 littleneck clams 20 fresh mussels 6 (6 ounce) fillets fresh sea bass salt and pepper to taste 2 tablespoons extra-virgin olive oil",Mediterranean Seafood Medley,https://www.allrecipes.com/recipe/140992/mediterranean-seafood-medley/
1 cup all-purpose flour 1 cup finely chopped almonds 1/2 cup packed brown sugar 1/2 cup butter 1/3 cup light corn syrup,French Lace Cookies Ii,https://www.allrecipes.com/recipe/172650/french-lace-cookies-ii/
"6 skinless, boneless chicken breast halves - cubed 3 pounds boneless pork roast, cubed 5 pounds boneless beef sirloin, cubed 6 large stalks celery, chopped 4 large onions, chopped salt and pepper to taste",Sea Pie Six Pates,https://www.allrecipes.com/recipe/95312/sea-pie-six-pates/
1/2 cup butter 1/4 teaspoon salt 1 cup water 1/4 cup blanched slivered almonds 1 cup all-purpose flour 4 eggs 2 cups heavy cream 1 cup confectioners' sugar 2 teaspoons vanilla extract,Almond Puff Cake,https://www.allrecipes.com/recipe/19790/almond-puff-cake/
"2 eggs, separated salt and ground black pepper to taste 2 tablespoons grated Parmesan cheese",Cloud Eggs,https://www.allrecipes.com/recipe/259098/cloud-eggs/
"2 slices bacon 1 teaspoon vegetable oil, or as needed 2 tablespoons milk 1 egg, beaten 1 pinch ground nutmeg 2 slices bread 1 tablespoon whole berry cranberry sauce, or more to taste 2 slices smoked turkey 1 slice provolone cheese 1 tablespoon brown mustard, or more to taste",Monte Cristo Sandwich With Bacon,https://www.allrecipes.com/recipe/246260/monte-cristo-sandwich-with-bacon/
"1 teaspoon vegetable oil, or as needed 2 hanger steaks 2 tablespoons minced shallot 1/4 cup dry white wine 1/4 cup beef broth 2 anchovy fillets, chopped, or more to taste 3 tablespoons butter 1 tablespoon minced fresh parsley 1 tablespoon minced fresh chervil",Parisian Style Steak Frites,https://www.allrecipes.com/recipe/246296/parisian-style-steak-frites/
"1 tablespoon softened butter 2 ripe pears - peeled, cored, and sliced, or more to taste 3 eggs 3/4 cup white sugar 1 1/2 cups heavy whipping cream 1/2 cup all-purpose flour 2 tablespoons kirsch (cherry brandy) 2 tablespoons grated lemon zest 1 teaspoon vanilla extract 1 teaspoon ground cardamom 1/4 teaspoon salt",Pear Clafouti,https://www.allrecipes.com/recipe/245832/pear-clafouti/
"2 tablespoons butter 2 onions, sliced 1 cup mushrooms, sliced 1/2 cup creme fraiche 1/2 cup fromage blanc (French-style fresh cheese) salt and ground black pepper to taste 1 (11 ounce) package thin-crust pizza dough, at room temperature 8 strips cooked bacon",Tarte Flambee,https://www.allrecipes.com/recipe/246932/tarte-flambee/
"3 tablespoons butter 3 onions, thinly sliced 2 tablespoons water 2 1/2 tablespoons all-purpose flour 6 1/3 cups chicken stock 1/3 cup white wine 1 tablespoon white wine 1/2 teaspoon salt 1/4 teaspoon ground black pepper 6 (1/2 inch) slices French baguette",French Onion Soup,https://www.allrecipes.com/recipe/255518/french-onion-soup/
"6 potatoes, thinly sliced 1 large onion, cut into matchstick-size pieces 1/4 teaspoon garlic powder 1/4 cup water 3 tablespoons butter 2 tablespoons all-purpose flour 1/2 cup milk, or more as needed",Dijonnaise Potatoes,https://www.allrecipes.com/recipe/255851/dijonnaise-potatoes/
"3 egg whites at room temperature 1/4 cup white sugar 1/4 teaspoon cream of tartar 1 dash peppermint extract, or to taste 2 cups confectioners' sugar, or as needed 1 (6 ounce) package semisweet chocolate chips 3/4 cup heavy whipping cream, or as needed 1 teaspoon white sugar, or to taste",French Peppermint Cookies With Chocolate Ganache,https://www.allrecipes.com/recipe/230291/french-peppermint-cookies-with-chocolate-ganache/
"1/2 cup cider vinegar 1/2 cup ketchup 1/3 cup white sugar 1 (2 ounce) jar pimento peppers, drained and chopped 1 small green bell pepper, chopped 1 tablespoon lemon juice 1 tablespoon chopped onion 1 teaspoon mustard powder 1/2 teaspoon salt",Sweet Pepper French Dressing,https://www.allrecipes.com/recipe/233838/sweet-pepper-french-dressing/
"3 tablespoons olive oil, divided 1 1/4 teaspoons kosher salt, divided 1/2 teaspoon ground black pepper, divided 7 cloves garlic, unpeeled 3 pounds small red potatoes, quartered 3 tablespoons minced chives 2 tablespoons white vinegar",New Potatoes With Roasted Garlic Vinaigrette,https://www.allrecipes.com/recipe/235802/new-potatoes-with-roasted-garlic-vinaigrette/
"3 tablespoons olive oil 4 bone-in chicken thighs with skin 1 tablespoon Italian seasoning 1 teaspoon minced garlic 1 (6 ounce) package portobello mushroom caps 1 tomato, sliced 2 tablespoons white cooking wine, or to taste 1 cup heavy whipping cream 1/4 cup shredded Gruyere cheese 1 tablespoon cornstarch 1 tablespoon water",Creamy Coq Au Vin Blanc,https://www.allrecipes.com/recipe/244140/creamy-coq-au-vin-blanc/
"1 1/2 cups all-purpose flour 1 tablespoon white sugar 1/2 teaspoon baking powder 1/2 teaspoon salt 2 cups milk 2 tablespoons butter, melted 2 eggs 1/2 teaspoon vanilla extract 2 teaspoons vegetable oil, or as needed 1/2 cup flaked coconut 1 tablespoon white sugar, or more to taste",Love Letter Crepes,https://www.allrecipes.com/recipe/223167/love-letter-crepes/
"1 cup water 1 chai tea bag 3 tablespoons brown sugar 8 cups pineapple juice 2 cups rum, or as needed 1 cup dry vermouth (such as Martini(R))",Reunion Rum Punch,https://www.allrecipes.com/recipe/230420/reunion-rum-punch/
"12 ounces sliced bacon, cut crosswise into 1/2-inch pieces 4 (5 ounce) balls prepared pizza dough 1 large yellow onion, sliced 1 cup fromage blanc (French-style fresh cheese) 1/4 cup creme fraiche 1 pinch ground nutmeg salt and freshly ground black pepper to taste",Tarte Flambee Alsatian Bacon Onion Tart,https://www.allrecipes.com/recipe/256547/tarte-flambee-alsatian-bacon-onion-tart/
"4 large tomatoes salt to taste 1 pound ground beef 1/2 cup bread crumbs 1 pinch herbes de Provence, or to taste 1 pinch garlic powder, or to taste",Tomates Farcies Stuffed Tomatoes,https://www.allrecipes.com/recipe/247328/tomates-farcies-stuffed-tomatoes/
"1 pound chicken livers, trimmed 1 cup milk 8 tablespoons cold unsalted butter, divided 1 small yellow onion, chopped 1 tablespoon whole black peppercorns, divided 2 cloves garlic, smashed 1 teaspoon red pepper flakes 1 tablespoon balsamic vinegar 1 teaspoon fresh thyme 2 bay leaves salt and ground black pepper to taste",Colleens Chicken Liver Pate,https://www.allrecipes.com/recipe/257980/colleens-chicken-liver-pate/
"1 (3 to 3 1/2 pound) whole chicken 12 pearl onions 1/2 cup water 2 tablespoons olive oil, divided 1/2 teaspoon white sugar 4 large mushrooms, cleaned and quartered 1/3 cup finely chopped onion 3 cloves garlic, minced 1 1/2 cups dry and robust red wine (such as Syrah or Grenache) 2 bay leaves 1 sprig thyme, leaves picked 3/4 teaspoon salt 3/4 teaspoon freshly ground black pepper 2 tablespoons red wine 1 teaspoon potato starch 4 slices bread, crusts removed 2 teaspoons canola oil",Quick Coq Au Vin,https://www.allrecipes.com/recipe/257588/quick-coq-au-vin/
"2 tablespoons olive oil 8 ounces bacon, cut into small pieces 1 onion, sliced 2 cloves garlic, sliced 1 (750 milliliter) bottle Riesling wine 3 pounds skinless, boneless chicken thighs 10 ounces shiitake mushrooms 1 bay leaf salt and ground black pepper to taste 1 (12 ounce) package egg noodles 1/4 cup butter, or to taste",Coq Au Riesling,https://www.allrecipes.com/recipe/244689/coq-au-riesling/
"Beef Marinade: 2 tablespoons minced garlic 2 tablespoons oyster sauce 1 1/2 tablespoons white sugar 1 tablespoon fish sauce 1 tablespoon sesame oil 1 tablespoon soy sauce 1 teaspoon hoisin sauce 1 1/2 pounds beef top sirloin, cut into 1-inch cubes Vinaigrette: 1/2 cup rice vinegar 1 1/2 tablespoons white sugar 1 1/2 teaspoons salt 1 red onion, thinly sliced Dipping Sauce: 1 lime, juiced 1/2 teaspoon salt 1/2 teaspoon ground black pepper 2 tablespoons cooking oil 2 bunches watercress, torn",Bo Luc Lac French Vietnamese Shaking Beef,https://www.allrecipes.com/recipe/244961/bo-luc-lac-french-vietnamese-shaking-beef/
"1 1/2 cups milk 1/2 vanilla bean, split (optional) 1 teaspoon unsalted butter 4 cups cherries (with pits) 1/2 cup all-purpose flour 1 tablespoon all-purpose flour 1 pinch salt 1/2 cup white sugar 3 eggs 3 tablespoons heavy cream",Clafoutis Aux Cerises Classic Clafouti,https://www.allrecipes.com/recipe/259161/clafoutis-aux-cerises-classic-clafouti/
"3 eggs 1/2 cup white sugar 1 teaspoon honey 1 cup all-purpose flour 1/2 teaspoon baking powder 1/2 cup unsalted butter, melted",Real Madeleines,https://www.allrecipes.com/recipe/262852/real-madeleines/
Preserved Lemon Vinaigrette: 3/4 cup olive oil 1/2 cup minced chives 1/4 cup diced preserved lemon 1/4 cup Champagne vinegar 10 pounds sockeye salmon fillets 1 pinch salt and ground black pepper to taste Preserved Lemon Beurre Blanc: 1/2 (750 milliliter) bottle white wine 3/4 cup sliced shallots 1 pound butter 1/2 cup minced chives 1/4 cup diced preserved lemon,Sockeye Salmon With Preserved Lemon Beurre Blanc,https://www.allrecipes.com/recipe/261709/sockeye-salmon-with-preserved-lemon-beurre-blanc/
"Sausages: 2 tablespoons butter, or to taste, divided 2 tablespoons minced shallot 8 ounces boneless, skinless sole, chilled and cubed 1 (4 ounce) skinless salmon fillet, chilled and cubed 4 ounces shrimp - chilled, peeled, deveined, and chopped 2 tablespoons plain dry breadcrumbs 4 large egg whites 1 large egg 2 teaspoons kosher salt 2 pinches cayenne pepper, or to taste 2 tablespoons chopped Italian parsley For the Sauce: 2 tablespoons water 1 lemon, juiced 2 tablespoons cold butter 1 tablespoon chopped Italian parsley",Seafood Sausage,https://www.allrecipes.com/recipe/263631/seafood-sausage/
"For the Tart: 3 puff pastry rectangles For the Filling: 1 1/2 tablespoons butter, softened 1/3 cup white sugar 1 tablespoon white sugar 1 large egg 3/4 cup almond flour 1/4 teaspoon fine salt 1/8 teaspoon vanilla extract 1/4 teaspoon almond extract (optional) 3 pluots, or to taste For the Glaze: 3 tablespoons apricot jam (optional)",Fresh Fruit Frangipane Tart,https://www.allrecipes.com/recipe/265860/fresh-fruit-frangipane-tart/
"2 pounds ground pork 1/4 cup white sugar 2 tablespoons fish sauce 6 cloves garlic, minced 1 teaspoon sea salt 1 teaspoon ground black pepper 1 1/2 teaspoons baking powder 1 tablespoon water",Thai Style Ground Pork Skewers,https://www.allrecipes.com/recipe/266178/thai-style-ground-pork-skewers/
"2 cups confectioners' sugar 1 1/4 cups all-purpose flour 1/8 teaspoon salt 5/8 cup unsalted butter, melted 6 egg whites 1 tablespoon heavy cream 1 teaspoon vanilla extract 1 1/2 teaspoons light corn syrup 4 ounces finely chopped bittersweet chocolate",Creme De Pirouline,https://www.allrecipes.com/recipe/34306/creme-de-pirouline/
3 egg whites 3/4 cup confectioners' sugar 1/2 cup all-purpose flour 6 tablespoons butter 3/4 teaspoon anise extract,Anise Tuiles,https://www.allrecipes.com/recipe/10902/anise-tuiles/
"1/2 cup almond paste 1/2 cup butter, softened 1/2 cup beaten egg 1/2 cup white sugar",Frangipane,https://www.allrecipes.com/recipe/76044/frangipane/
"Choux Pastry: 3/4 cup water 1 1/2 tablespoons water 8 1/2 tablespoons butter 1 pinch salt 1 cup all-purpose flour 5 eggs Filling and Topping: 5 1/3 ounces semisweet chocolate, chopped 1/4 cup butter 1 1/2 cups heavy whipping cream 2 cups confectioners' sugar",Homemade Chocolate Eclairs,https://www.allrecipes.com/recipe/262723/homemade-chocolate-eclairs/
"1/2 small eggplant, cut into cubes 1 zucchini, cut into cubes 1 medium tomato, cut into cubes 1/2 large yellow bell pepper, cut into cubes 1/2 large red bell pepper, cut into cubes 1/2 onion, cut into cubes 1 fresh cayenne pepper, diced 5 sprigs fresh basil, stemmed and chopped 2 sprigs fresh oregano, stemmed and chopped 1 clove garlic, crushed salt and ground black pepper to taste 1 tablespoon olive oil 1 tablespoon white wine",Air Fried Ratatouille Italian Style,https://www.allrecipes.com/recipe/265536/air-fried-ratatouille-italian-style/
"3 onions, peeled and left whole 3 whole cloves 4 large leeks, white and pale green parts cut into 2 1/2-inch pieces 4 carrots, peeled and halved crosswise 6 ribs celery, halved crosswise 1 head garlic, unpeeled and halved 4 pounds boned beef chuck roast 4 sprigs fresh parsley 4 sprigs fresh thyme 2 bay leaves 1 teaspoon kosher salt 1 teaspoon whole black peppercorns 12 cups beef stock 6 turnips, peeled and quartered 1 pound rutabagas, peeled and cut into eighths parsnips, peeled and cut into 2-inch pieces 1 1/2 pounds small potatoes, scrubbed 2 pounds smoked country sausage",Pot Au Feu,https://www.allrecipes.com/recipe/261412/pot-au-feu/
"1 1/2 cups olive oil 4 skinless, boneless chicken breast halves 1 (750 milliliter) bottle red wine 1 tablespoon chopped fresh tarragon 1 tablespoon chopped fresh chervil 1 tablespoon chopped fresh chives 1 tablespoon chopped fresh parsley 4 bunches green onions, chopped",Simple Coq Au Vin,https://www.allrecipes.com/recipe/244143/simple-coq-au-vin/
"1 head romaine lettuce - rinsed, dried and chopped 1 head red leaf lettuce - rinsed, dried and chopped 1 leaf green leaf lettuce - rinsed, dried, and chopped 1 (5 ounce) package baby arugula leaves, washed and dried 1 head endive - rinsed, dried and chopped 1 cup frisee lettuce leaves - rinsed, dried, and chopped 1 cup dandelion leaves - rinsed, dried and chopped (optional) 1 cup escarole - rinsed, dried and chopped (optional) 1 cup Batavia lettuce - rinsed, dried and chopped (optional) 3 leaves fresh basil, chopped 3 leaves fresh tarragon, chopped",Simple French Herb Salad Mix,https://www.allrecipes.com/recipe/218463/simple-french-herb-salad-mix/
3 1/2 tablespoons butter 4 (1 ounce) squares semisweet chocolate 1/3 cup white sugar 1 tablespoon white sugar 1 tablespoon all-purpose flour 3 eggs,Chocolate Fondant,https://www.allrecipes.com/recipe/221795/chocolate-fondant/
"2 teaspoons butter 1 1/2 cups all-purpose flour 2 teaspoons baking powder 1 pinch salt 1 cup white sugar 2 lemons, zested and juiced, divided 3 eggs 1/2 cup Greek yogurt 1 teaspoon vanilla extract 1/2 cup extra-virgin olive oil",French Yogurt Cake,https://www.allrecipes.com/recipe/221855/french-yogurt-cake/
1 (12 ounce) package fresh cranberries 1 cup freshly squeezed orange juice 1 cup brown sugar 1/2 cup red wine 1 cinnamon stick 2 whole star anise pods (optional) 1/4 teaspoon ground nutmeg,Vin Chaud Spiced Wine Cranberry Sauce,https://www.allrecipes.com/recipe/221869/vin-chaud-spiced-wine-cranberry-sauce/
2 fluid ounces lemon juice 2 fluid ounces gin 2 teaspoons simple syrup 1 cup ice cubes 4 fluid ounces chilled Champagne 1 lemon or orange slice for garnish,French 75 Cocktail,https://www.allrecipes.com/recipe/221890/french-75-cocktail/
"2 tablespoons olive oil 2 tablespoons butter 1 large white onion, sliced 1 clove garlic, minced 1/4 cup white wine 1/2 cup beef broth 1 teaspoon dried thyme 1/2 teaspoon kosher salt (such as Diamond Crystal(R)) 1/4 teaspoon ground black pepper 1 sheet puff pastry 1/2 cup grated Parmesan cheese",Deconstructed French Onion Soup Tartlet,https://www.allrecipes.com/recipe/239742/deconstructed-french-onion-soup-tartlet/
"1/2 cup butter 1 small onion, sliced 1/4 cup sliced carrots 1/4 cup sliced celery 25 peppercorns 16 whole cloves 3 tablespoons flour 1 cup beef broth water, as needed (optional) 2 tablespoons chopped fresh parsley, divided salt and ground black pepper to taste 1/3 cup red wine 1 tablespoon olive oil, or to taste",Jeffs Bordelaise Sauce,https://www.allrecipes.com/recipe/237953/jeffs-bordelaise-sauce/
"3 tablespoons heavy whipping cream, or as needed 1 slice smoked salmon, cut into strips 1 egg, separated salt and freshly ground black pepper to taste",Oeufs Cocottes Au Saumon Baked Eggs With Smoked Salmon,https://www.allrecipes.com/recipe/262944/oeufs-cocottes-au-saumon-baked-eggs-with-smoked-salmon/
"Gluten-free pastry: 2 1/2 cups gluten-free all purpose baking flour 2 teaspoons xanthan gum 1/2 teaspoon salt 1/2 cup butter, cubed 1 egg 1/2 cup cold water Filling: 1 tablespoon Dijon mustard 1/2 cup cubed pancetta 2 onions, sliced 2 eggs 1 cup heavy cream 1/2 teaspoon salt 1/2 teaspoon ground black pepper 1 pinch ground nutmeg",Easy Gluten Free Quiche Lorraine,https://www.allrecipes.com/recipe/262457/easy-gluten-free-quiche-lorraine/
"2 cups water 1 cup uncooked white rice 1 (15 ounce) can chickpeas, drained 1 (6 ounce) can solid white albacore tuna, drained 1 cup frozen peas, thawed 1 orange bell pepper, seeded and diced 1 red bell pepper, seeded and diced 1 green bell pepper, seeded and diced 1 tomato, diced 1/3 cup chopped fresh parsley 1 clove garlic, peeled and minced",Rice Salad Nicoise,https://www.allrecipes.com/recipe/260436/rice-salad-nicoise/
"Flatbread: 3 cups all-purpose flour 3 tablespoons all-purpose flour 1 (.25 ounce) package active dry yeast 1 cup lukewarm water 1 pinch white sugar 3 tablespoons olive oil 1 teaspoon salt Topping: 1/2 teaspoon freshly ground black pepper 6 ounces bacon strips, diced 3 onions, cut in half and thinly sliced 3/4 cup heavy cream 2 tablespoons heavy cream 3/4 cup sour cream 1/2 teaspoon freshly ground black pepper 1/2 teaspoon salt",Flammkuchen Tarte Flambee,https://www.allrecipes.com/recipe/259111/flammkuchen-tarte-flambee/
"2 1/2 cups all-purpose flour 1 cup unsalted butter, at room temperature 1 cup white sugar, divided 1 pinch salt 1/2 cup dry white wine, or as needed 3 1/4 pounds apples, or as needed 1/2 lemon, juiced and zested 4 tablespoons cinnamon sugar, divided 2 eggs 4 teaspoons vanilla sugar",Alsatian Apple Sheet Cake,https://www.allrecipes.com/recipe/261167/alsatian-apple-sheet-cake/
"5 tablespoons olive oil, divided 4 (6 ounce) skinless, boneless chicken breasts 1 lemon, juiced salt and freshly ground black pepper 1 1/2 cups halved cherry tomatoes 1 bunch green onions, cut into 1/2-inch slices 1/2 cup chicken broth 2 tablespoons coarse-grained mustard 1 1/2 sprigs fresh rosemary, chopped 1/2 bunch fresh thyme, chopped",Provencal Chicken Casserole,https://www.allrecipes.com/recipe/261230/provencal-chicken-casserole/
"2 pounds potatoes 1 tablespoon vegetable oil 2 onions, sliced 3 1/2 ounces bacon, diced 1 1/2 cups dry white wine salt and ground black pepper to taste",Tartiflette French Cheese And Potato Casserole,https://www.allrecipes.com/recipe/261233/tartiflette-french-cheese-and-potato-casserole/
"1/2 pound bacon, cut into small pieces 1 onion, chopped 4 cloves garlic, crushed 1 Chinese-style cooked duck 3 1/2 quarts chicken stock 2 cups navy beans, rinsed and drained 1 pound cabbage, coarsely chopped 2 turnips, sliced 3 stalks celery, diced 1/2 teaspoon dried thyme 1/2 teaspoon dried rosemary 1/2 teaspoon dried sage 4 sprigs fresh parsley 1 bay leaf 4 potatoes, quartered 2 carrots, peeled and quartered",Garbure French Cabbage And White Bean Soup,https://www.allrecipes.com/recipe/261411/garbure-french-cabbage-and-white-bean-soup/
1 cup chickpea flour 1 cup water 1 tablespoon olive oil 1/2 teaspoon ground cumin salt and ground black pepper to taste,Socca Farinata,https://www.allrecipes.com/recipe/265691/socca-farinata/
"Shell: 1 cup confectioners' sugar 3/4 cup coconut flour 3 egg whites 1/3 cup white sugar Raspberry Buttercream Frosting: 1 cup raspberries 1/2 cup butter, softened 1 1/2 cups confectioners' sugar",Nut Free Macarons,https://www.allrecipes.com/recipe/265353/nut-free-macarons/
"Dough: 2 1/2 cups all-purpose flour 1/2 teaspoon salt 1/2 cup iced water 1/4 teaspoon vanilla extract 2 sticks butter (such as Plugra(R)), cut into small cubes Fruit Filling: 3 peaches, cut into 1/4-inch slices, or more to taste 1/4 teaspoon salt 1/4 cup white sugar 1/2 teaspoon vanilla bean paste",Fresh Peach Galette,https://www.allrecipes.com/recipe/266312/fresh-peach-galette/
"3/4 cup white sugar 2 eggs 3/4 tablespoon vanilla extract 3 tablespoons rum 3/4 stick butter, softened, divided 3/4 cup all-purpose flour 3/4 teaspoon baking powder 1 pinch salt",French Apple Cake Or The 34 Recipe,https://www.allrecipes.com/recipe/266337/french-apple-cake-or-the-34-recipe/
1 teaspoon butter 1 (10 ounce) package frozen blueberries 9 tablespoons all-purpose flour 1 pinch baking powder 1 pinch salt 1 cup buttermilk 3 eggs 6 tablespoons white sugar 1 teaspoon grated orange zest 1 teaspoon vanilla extract,Blueberry Buttermilk Clafoutis,https://www.allrecipes.com/recipe/267145/blueberry-buttermilk-clafoutis/
"4 1/4 cups whole milk 3 vanilla bean pods, split lengthwise 4 eggs 4 egg yolks 1 (16 ounce) package confectioners' sugar 7 ounces all-purpose flour 2 teaspoons dark rum",Bordeaux Caneles,https://www.allrecipes.com/recipe/246438/bordeaux-caneles/
3 egg whites 1 cup white sugar 1/2 cup ground almonds,Macaron Macaroon,https://www.allrecipes.com/recipe/246330/macaron-macaroon/
"2 tablespoons olive oil 1 (3 pound) chicken, cut into 2 breasts, 2 wings, 2 thighs, and 2 drumsticks 1/2 pound pearl onions 3 cloves garlic, crushed 1 1/2 tablespoons all-purpose flour 1 1/2 cups red wine 1/2 pound carrots, sliced diagonally 1 (4.5 ounce) can sliced mushrooms 1/2 cup chicken stock 3 thick-cut bacon slices 2 tablespoons chopped fresh parsley 1 1/2 tablespoons tomato paste 1/2 teaspoon thyme 1 strip of orange peel 1 bay leaf",Coq Au Vin The Quick And Easy Way,https://www.allrecipes.com/recipe/244687/coq-au-vin-the-quick-and-easy-way/
"Bouillabaisse: 1/2 cup coarsely chopped onion 1/4 cup coarsely chopped celery 1/4 cup coarsely chopped carrot 1 tablespoon olive oil 1 tablespoon coarsely chopped garlic 1 teaspoon lemon zest 3/4 teaspoon salt 1/2 teaspoon freshly ground black pepper 1/2 teaspoon saffron threads 1/4 teaspoon fennel seeds 1/4 teaspoon herbes de Provence 4 chicken thighs, skinned and trimmed of excess fat 5 Yukon Gold potatoes, peeled and halved 1/2 (14 ounce) can diced tomatoes 3/4 cup water 1/2 cup dry white wine 10 ounces kielbasa sausage, cut into 4 pieces 1 tablespoon chopped fresh tarragon 2 teaspoons anise-flavored liqueur (such as Pernod(R)) (optional) Rouille: 2 large cloves garlic, peeled 1/4 teaspoon paprika 1/8 teaspoon cayenne pepper 1 egg yolk 1/2 cup olive oil",Chicken Bouillabaisse,https://www.allrecipes.com/recipe/257596/chicken-bouillabaisse/
"Stew: 1 tablespoon coarse sea salt, or to taste 1/2 teaspoon ground cinnamon 1/4 teaspoon ground cloves 1/4 teaspoon ground black pepper 1/8 teaspoon ground nutmeg 1/8 teaspoon garlic salt 2 pork shanks 2 tablespoons olive oil water to cover 1 large onion, cut into chunks 1 stalk celery, coarsely chopped Meatballs: 1 1/2 pounds ground pork 1 small onion, finely chopped 2 tablespoons chopped fresh parsley 1/4 teaspoon ground cinnamon 1/4 teaspoon ground cloves 1/4 teaspoon ground ginger 1/4 teaspoon mustard powder 1/4 teaspoon salt 1/4 teaspoon ground black pepper 2/3 cup toasted flour",Ragout De Pattes De Cochon Pork Shank And Meatball Stew,https://www.allrecipes.com/recipe/257727/ragout-de-pattes-de-cochon-pork-shank-and-meatball-stew/
"2 tablespoons butter, divided 1 tablespoon vegetable oil 1 small shallot, minced 2 cloves garlic, minced 3 portobello mushroom caps 1/2 pound haricots verts (French green beans), trimmed 1/4 cup Sauvignon blanc 3 slices Paris ham, or more to taste",French Style Stuffed Portobellos With Green Beans,https://www.allrecipes.com/recipe/255458/french-style-stuffed-portobellos-with-green-beans/
"4 fresh artichokes, stems and tough outer leaves removed 1/4 cup vinegar 1 pinch salt and freshly ground black pepper to taste",Artichauts Vinaigrette Artichokes With French Vinaigrette,https://www.allrecipes.com/recipe/258337/artichauts-vinaigrette-artichokes-with-french-vinaigrette/
"1/4 cup water 2 (.25 ounce) packages active dry yeast 8 cups all-purpose flour 8 eggs 3/4 cup butter, melted 1/2 cup white sugar 2 tablespoons white sugar 2 lemons, zested",Bugnes Moelleuses French Doughnuts,https://www.allrecipes.com/recipe/258339/bugnes-moelleuses-french-doughnuts/
"4 duck breast halves 1 1/2 tablespoons butter 4 firm apples, sliced",Magrets De Canard Aux Pommes Duck Breasts With Calvados Apple Sauce,https://www.allrecipes.com/recipe/258340/magrets-de-canard-aux-pommes-duck-breasts-with-calvados-apple-sauce/
"Muffins: 1 1/2 cups chestnut flour 1/2 cup white sugar 2 tablespoons white sugar 2 teaspoons vanilla sugar 1 teaspoon baking powder 10 tablespoons butter, melted 3 eggs Caramelized Bananas: 2 bananas, peeled and thickly sliced 2 tablespoons white sugar, divided Icing: 1/2 (8 ounce) package cream cheese, softened 2 1/2 tablespoons butter, softened 1/2 cup confectioners' sugar 2 tablespoons confectioners' sugar",Muffins A La Chataigne Et Banane Caramelisee Chestnut And Caramelized Banana Muffins,https://www.allrecipes.com/recipe/246440/muffins-a-la-chataigne-et-banane-caramelisee-chestnut-and-caramelized-banana-muffins/
